Date,Low,High,Close,Open
2013-04-19,257.5,262.88,260.32,258.16
2013-04-18,256.6,266.9899,259.42,266.81
2013-04-17,264.25,270.85,267.4,270.8
2013-04-16,268.06,272.8,272.34,269.31
2013-04-15,267.1,275.12,267.72,271.08
2013-04-12,267.02,273.27,272.87,270.12
2013-04-11,264.74,270.97,269.85,264.74
2013-04-10,259.32,265.98,264.77,261.78
2013-04-09,257.0,262.61,261.14,258.85
2013-04-08,255.63,259.679,258.95,255.92
2013-04-05,253.67,256.18,255.48,255.72
2013-04-04,256.12,260.41,259.08,259.23
2013-04-03,257.75,263.67,259.03,262.12
2013-04-02,260.55,265.89,263.322,262.4
2013-04-01,261.01,267.4,261.61,266.98
2013-03-28,264.06,267.375,266.49,265.82
2013-03-27,257.9,265.93,265.3,258.75
2013-03-26,256.28,261.48,260.31,257.05
2013-03-25,254.5,259.429,256.02,258.58
2013-03-22,252.07,257.77,257.75,254.55
2013-03-21,252.68,257.0,253.39,256.11
2013-03-20,254.5501,259.76,257.278,258.05
2013-03-19,252.62,259.5,256.41,258.4
2013-03-18,257.12,261.49,257.89,259.3
2013-03-15,260.05,267.26,261.82,264.98
2013-03-14,263.53,270.0,265.74,269.67
2013-03-13,272.64,276.5,275.1,275.24
2013-03-12,270.3601,277.4,274.13,271.0
2013-03-11,270.4,273.99,271.24,273.43
2013-03-08,271.5,275.44,274.19,275.0
2013-03-07,271.85,274.8,273.88,274.1
2013-03-06,271.832,276.489,273.79,275.76
2013-03-05,269.99,276.68,275.59,274.0
2013-03-04,264.14,273.3,273.11,265.36
2013-03-01,261.04,266.6,265.74,263.27
2013-02-28,260.63,267.0,264.27,261.81
2013-02-27,256.86,265.83,263.25,259.4
2013-02-26,255.73,262.04,259.36,260.89
2013-02-25,259.65,268.694,259.87,266.94
2013-02-22,261.61,267.11,265.42,266.62
2013-02-21,263.25,269.48,265.94,265.12
2013-02-20,266.371,274.3,266.41,270.2
2013-02-19,264.5,270.11,269.75,265.91
2013-02-15,263.11,268.92,265.09,267.63
2013-02-14,265.4,270.65,269.24,267.37
2013-02-13,260.3,269.96,269.47,261.53
2013-02-12,257.0,260.16,258.7,259.19
2013-02-11,256.6,263.25,257.21,263.2
2013-02-08,260.555,265.25,261.95,261.4
2013-02-07,255.11,264.1,260.23,264.1
2013-02-06,261.11,266.89,262.22,265.16
2013-02-05,261.46,268.03,266.89,262.0
2013-02-04,259.07,264.684,259.98,262.78
2013-02-01,262.8,268.93,265.0,268.93
2013-01-31,263.6991,275.94,265.5,271.04
2013-01-30,267.11,284.2,272.764,283.0
2013-01-29,258.35,275.46,260.35,275.35
2013-01-28,274.4,284.48,276.04,283.78
2013-01-25,274.4,284.72,283.99,275.0
2013-01-24,269.37,276.65,273.62,269.37
2013-01-23,266.65,271.09,268.11,270.57
2013-01-22,269.23,272.1,270.19,271.62
2013-01-18,269.6,274.5,272.12,270.83
2013-01-17,269.21,271.97,270.48,271.43
2013-01-16,267.83,271.24,268.93,270.53
2013-01-15,269.3,272.73,271.9,270.68
2013-01-14,267.54,274.26,272.73,268.0
2013-01-11,264.11,268.43,267.94,265.1
2013-01-10,262.3,268.74,265.34,268.54
2013-01-09,265.401,269.5,266.35,268.17
2013-01-08,263.567,268.98,266.38,267.07
2013-01-07,262.67,269.725,268.4592,262.97
2013-01-04,256.65,259.8,259.15,257.58
2013-01-03,256.37,260.88,258.48,257.27
2013-01-02,253.26,258.0999,257.31,256.08
2012-12-31,242.75,252.41,250.87,243.75
2012-12-28,245.05,247.44,245.18,245.85
2012-12-27,242.86,249.35,248.31,248.28
2012-12-26,248.04,257.42,248.6314,257.15
2012-12-24,256.96,259.5,258.62,257.3
2012-12-21,255.74,258.38,256.92,257.82
2012-12-20,256.54,262.41,261.5,258.36
2012-12-19,257.68,261.6699,257.99,261.3
2012-12-18,254.57,263.11,260.4,254.57
2012-12-17,249.26,254.0,253.86,249.81
2012-12-14,247.79,251.9,249.19,250.11
2012-12-13,250.02,254.54,251.25,251.11
2012-12-12,250.06,254.36,251.76,251.07
2012-12-11,246.65,253.48,250.69,248.5
2012-12-10,247.3,254.78,247.77,253.1
2012-12-07,252.01,255.21,253.2681,254.14
2012-12-06,251.51,255.17,253.37,253.0
2012-12-05,250.38,255.55,253.96,252.44
2012-12-04,248.66,253.0,252.4881,249.94
2012-12-03,250.0,254.16,250.3291,252.54
2012-11-30,248.27,252.65,252.05,250.38
2012-11-29,247.5,252.48,251.27,248.05
2012-11-28,241.504,247.23,247.11,242.45
2012-11-27,241.54,245.67,243.4017,243.22
2012-11-26,238.0,244.319,243.62,240.39
2012-11-23,236.48,240.0,239.88,239.89
2012-11-21,232.75,238.67,238.03,233.84
2012-11-20,229.5,233.82,233.78,230.0
2012-11-19,227.45,232.5,229.71,228.32
2012-11-16,218.64,226.25,225.23,221.31
2012-11-15,218.18,225.16,220.599,222.3
2012-11-14,222.51,227.41,222.95,226.5
2012-11-13,224.71,227.9,226.6,225.12
2012-11-12,225.41,229.2199,226.47,226.59
2012-11-09,224.6002,230.97,226.31,226.26
2012-11-08,227.1,233.45,227.35,232.22
2012-11-07,229.42,235.66,232.0608,235.65
2012-11-06,234.45,237.75,237.56,235.41
2012-11-05,230.11,234.83,234.33,232.04
2012-11-02,232.11,237.4,232.4224,234.01
2012-11-01,231.34,234.55,232.14,234.23
2012-10-31,230.5,238.7,232.8931,236.32
2012-10-26,226.69,238.71,238.24,228.6001
2012-10-25,222.92,230.92,222.92,230.92
2012-10-24,227.9501,235.94,228.49,235.88
2012-10-23,230.01,236.5,234.31,231.05
2012-10-22,232.32,238.95,233.78,238.81
2012-10-19,238.94,246.82,240.0,245.16
2012-10-18,242.7,250.91,244.85,247.77
2012-10-17,243.3,248.7999,247.49,243.37
2012-10-16,242.08,245.77,243.94,244.87
2012-10-15,238.51,244.776,244.18,242.85
2012-10-12,241.91,245.46,242.36,243.33
2012-10-11,241.89,249.3,244.22,248.0
2012-10-10,244.01,252.46,244.99,252.0
2012-10-09,250.73,259.35,250.96,258.67
2012-10-08,255.56,259.8,259.06,257.67
2012-10-05,257.49,261.9,258.51,261.2
2012-10-04,255.87,261.52,260.47,256.01
2012-10-03,249.56,256.1,255.92,251.21
2012-10-02,249.03,253.15,250.6,252.8
2012-10-01,250.49,256.16,252.01,255.4
2012-09-28,253.2,257.0,254.32,256.14
2012-09-27,250.52,257.4,256.59,250.54
2012-09-26,248.23,254.61,249.67,252.4
2012-09-25,251.03,258.95,252.46,256.33
2012-09-24,253.0,255.6,254.805,255.22
2012-09-21,256.74,262.0,257.47,261.74
2012-09-20,258.0,260.87,260.81,260.03
2012-09-19,258.53,262.84,261.68,259.45
2012-09-18,257.0,260.5,258.75,258.48
2012-09-17,257.0,261.25,258.0,261.25
2012-09-14,259.77,264.11,261.27,261.4
2012-09-13,253.8,262.0,260.24,254.94
2012-09-12,253.5,257.78,255.63,256.5
2012-09-11,254.26,257.6,255.67,257.6
2012-09-10,256.82,260.0,257.09,259.0
2012-09-07,253.52,259.42,259.14,253.85
2012-09-06,247.2,252.7,251.38,248.23
2012-09-05,245.3,248.61,246.22,247.61
2012-09-04,244.66,251.0,247.88,248.27
2012-08-31,245.5001,249.45,248.27,248.07
2012-08-30,245.25,250.0,246.22,246.99
2012-08-29,244.59,247.61,247.12,246.78
2012-08-28,243.0,246.7799,246.11,243.97
2012-08-27,243.12,247.5,243.92,245.79
2012-08-24,241.36,246.87,245.74,241.68
2012-08-23,239.02,243.48,241.198,242.14
2012-08-22,238.8,244.9,243.1,239.4
2012-08-21,238.55,243.85,239.45,240.88
2012-08-20,238.2,241.65,240.35,241.3736
2012-08-17,240.47,243.35,241.17,240.6
2012-08-16,236.2,242.825,241.55,237.72
2012-08-15,232.25,238.14,237.42,232.26
2012-08-14,232.6207,236.72,233.19,234.71
2012-08-13,231.0,234.3676,232.44,232.23
2012-08-10,231.43,234.85,232.75,233.08
2012-08-09,233.5,235.99,234.06,233.93
2012-08-08,233.592,236.45,234.38,235.29
2012-08-07,233.25,238.0,236.56,234.13
2012-08-06,233.81,235.74,233.99,235.56
2012-08-03,233.03,236.49,234.97,234.03
2012-08-02,228.66,234.34,230.81,230.56
2012-08-01,230.7001,234.38,232.09,234.14
2012-07-31,231.61,236.3,233.3,235.1
2012-07-30,234.07,240.74,236.09,237.0
2012-07-27,224.5,238.34,237.32,225.25
2012-07-26,214.95,221.45,220.01,220.0
2012-07-25,215.91,222.5,217.05,222.0
2012-07-24,221.23,226.61,223.04,226.27
2012-07-23,221.54,226.58,226.01,224.72
2012-07-20,225.295,229.39,228.29,225.36
2012-07-19,220.69,227.5,226.17,220.73
2012-07-18,215.71,218.67,217.47,216.15
2012-07-17,213.96,217.94,216.93,217.45
2012-07-16,214.46,218.31,216.01,216.6
2012-07-13,213.88,219.31,218.39,215.63
2012-07-12,212.61,217.3,215.36,216.61
2012-07-11,215.34,221.74,218.37,218.95
2012-07-10,218.28,227.14,219.5,226.25
2012-07-09,223.45,226.0,225.05,225.0
2012-07-06,224.18,228.9,225.05,226.35
2012-07-05,226.53,230.5,227.06,228.62
2012-07-03,227.59,229.53,229.53,229.14
2012-07-02,226.34,229.34,229.32,229.3
2012-06-29,223.71,228.35,228.35,224.7
2012-06-28,218.75,224.62,221.31,223.92
2012-06-27,223.3,227.5,225.62,225.01
2012-06-26,221.45,226.39,225.61,221.45
2012-06-25,218.0,221.59,220.07,220.3
2012-06-22,219.35,222.51,222.16,221.83
2012-06-21,220.52,226.03,220.575,223.84
2012-06-20,220.84,224.74,223.02,224.51
2012-06-19,221.66,225.2,224.03,223.26
2012-06-18,216.73,223.76,222.66,217.28
2012-06-15,214.46,219.33,218.35,215.29
2012-06-14,212.56,216.5,214.45,215.26
2012-06-13,213.52,217.38,214.73,215.52
2012-06-12,214.5222,218.0,216.42,217.65
2012-06-11,215.2,220.87,216.5,217.49
2012-06-08,216.66,219.42,218.48,218.61
2012-06-07,218.11,221.49,218.8,219.65
2012-06-06,214.52,218.4,217.64,214.63
2012-06-05,211.16,216.86,213.21,213.85
2012-06-04,206.37,215.35,214.57,207.4
2012-06-01,207.3,211.23,208.22,208.44
2012-05-31,207.11,213.7878,212.91,209.48
2012-05-30,207.752,212.98,209.23,212.14
2012-05-29,212.29,216.55,214.75,214.3
2012-05-25,212.22,215.98,212.89,214.99
2012-05-24,212.7,217.66,215.24,216.98
2012-05-23,211.18,217.55,217.28,214.71
2012-05-22,213.96,218.87,215.33,218.31
2012-05-21,212.82,219.98,218.11,214.03
2012-05-18,212.81,219.63,213.85,219.41
2012-05-17,218.09,226.0,218.36,225.05
2012-05-16,222.5,228.0,224.06,225.0
2012-05-15,223.0,230.61,224.39,226.5
2012-05-14,222.51,227.29,222.93,225.6
2012-05-11,225.73,230.68,227.68,225.95
2012-05-10,221.95,229.08,226.69,223.91
2012-05-09,220.16,225.78,222.98,220.59
2012-05-08,218.2,225.39,223.9,223.15
2012-05-07,222.29,226.8675,225.16,222.36
2012-05-04,223.74,229.7199,223.99,227.8
2012-05-03,228.03,232.53,229.45,229.74
2012-05-02,227.4,231.44,230.25,227.82
2012-05-01,228.4,232.97,230.04,229.4
2012-04-30,223.05,233.84,231.9,223.95
2012-04-27,220.22,228.69,226.85,224.83
2012-04-26,193.02,196.36,195.99,193.57
2012-04-25,191.6,194.8,194.42,191.67
2012-04-24,186.51,190.7,190.33,188.68
2012-04-23,185.51,188.99,188.24,188.99
2012-04-20,189.8,193.48,189.98,192.34
2012-04-19,189.75,194.55,191.1,192.93
2012-04-18,188.74,193.45,191.07,188.82
2012-04-17,186.87,190.04,188.39,187.21
2012-04-16,183.65,189.47,185.5,189.01
2012-04-13,186.26,189.94,188.46,189.9
2012-04-12,185.61,192.26,190.69,188.06
2012-04-11,186.79,191.97,187.97,189.63
2012-04-10,186.57,193.52,186.98,192.75
2012-04-09,190.5,194.2,191.87,192.02
2012-04-05,193.55,196.03,194.39,193.55
2012-04-04,192.36,197.68,193.99,196.95
2012-04-03,197.5,202.39,199.66,198.24
2012-04-02,197.0,199.9,198.05,198.02
2012-03-30,201.87,206.85,202.51,205.02
2012-03-29,200.63,205.31,204.61,201.28
2012-03-28,200.31,207.0,201.16,206.14
2012-03-27,202.88,209.85,205.44,203.59
2012-03-26,195.5,202.97,202.87,196.48
2012-03-23,191.8,196.2,195.04,192.01
2012-03-22,190.26,194.06,192.4,190.54
2012-03-21,191.26,194.28,191.73,192.5
2012-03-20,182.88,194.41,192.33,184.88
2012-03-19,183.0,186.68,185.52,183.45
2012-03-16,182.35,185.68,185.05,183.28
2012-03-15,180.3,184.43,184.43,182.02
2012-03-14,181.14,184.3199,182.26,183.65
2012-03-13,180.77,184.87,184.59,183.92
2012-03-12,182.2,185.4,183.39,184.13
2012-03-09,183.44,187.2,184.32,186.79
2012-03-08,183.8,188.38,187.64,184.17
2012-03-07,182.4,185.5,183.77,182.65
2012-03-06,178.04,183.5,181.09,178.68
2012-03-05,178.18,181.82,180.26,179.0
2012-03-02,178.918,181.84,179.3,179.48
2012-03-01,176.58,180.49,180.04,179.89
2012-02-29,179.01,184.0,179.69,183.89
2012-02-28,177.95,184.29,183.8,178.9
2012-02-27,176.5,179.19,178.53,177.54
2012-02-24,178.37,180.74,179.13,179.7
2012-02-23,176.96,180.75,178.89,178.78
2012-02-22,180.29,182.99,180.58,181.95
2012-02-21,180.5768,184.75,182.26,182.65
2012-02-17,179.36,183.41,182.5,180.09
2012-02-16,175.14,181.68,179.93,177.79
2012-02-15,183.26,191.54,184.47,191.29
2012-02-14,186.1,193.57,191.3,191.08
2012-02-13,185.68,192.4993,191.59,187.17
2012-02-10,182.52,187.63,185.54,183.42
2012-02-09,181.76,185.69,184.98,184.5
2012-02-08,182.91,186.49,185.48,184.95
2012-02-07,182.06,184.94,184.19,182.65
2012-02-06,182.9201,186.56,183.14,186.28
2012-02-03,181.89,187.9,187.68,182.83
2012-02-02,176.8,181.9362,181.72,179.65
2012-02-01,172.0,179.95,179.46,173.81
2012-01-31,189.7,195.63,194.44,194.0
2012-01-30,190.13,195.0,192.15,193.68
2012-01-27,192.33,196.5,195.37,193.09
2012-01-26,188.73,194.85,193.316,189.3
2012-01-25,184.61,188.17,187.8,186.99
2012-01-24,183.82,188.41,187.0,185.0
2012-01-23,185.23,191.73,186.09,190.79
2012-01-20,189.04,192.9,190.93,190.71
2012-01-19,190.36,195.94,194.45,190.88
2012-01-18,181.12,190.25,189.44,181.94
2012-01-17,178.51,183.3,181.66,180.15
2012-01-13,173.5,178.8,178.42,175.81
2012-01-12,175.75,179.49,175.93,179.42
2012-01-11,178.19,180.77,178.9,179.64
2012-01-10,177.1,182.4,179.34,181.1
2012-01-09,177.0,184.37,178.56,182.76
2012-01-06,177.5,184.65,182.61,178.07
2012-01-05,174.05,178.25,177.61,175.94
2012-01-04,176.065,180.5,177.51,179.21
2012-01-03,175.55,179.475,179.03,175.89
2011-12-30,172.49,175.17,173.1,173.36
2011-12-29,166.97,174.55,173.86,169.62
2011-12-28,172.28,176.65,173.89,176.39
2011-12-27,176.16,178.5947,176.27,177.73
2011-12-23,175.6,179.68,177.28,179.22
2011-12-22,174.21,179.67,179.03,175.09
2011-12-21,172.49,183.5,174.35,181.92
2011-12-20,180.54,183.17,182.52,182.69
2011-12-19,179.0,183.17,179.33,182.0
2011-12-16,180.31,184.41,181.26,182.42
2011-12-15,179.53,184.799,181.26,182.05
2011-12-14,170.25,180.75,180.21,179.0
2011-12-13,178.5,189.68,180.51,188.56
2011-12-12,187.63,191.15,189.52,190.03
2011-12-09,188.4,193.95,193.03,191.21
2011-12-08,190.08,195.89,190.48,193.57
2011-12-07,189.12,196.71,195.32,191.03
2011-12-06,190.11,198.32,191.99,195.98
2011-12-05,193.6677,199.0,196.24,198.86
2011-12-02,195.18,199.66,196.03,197.07
2011-12-01,191.59,198.075,197.13,191.85
2011-11-30,188.75,195.3,192.29,194.76
2011-11-29,187.3,195.5,188.39,194.78
2011-11-28,190.54,194.6197,194.15,191.65
2011-11-25,181.51,190.83,182.399,190.41
2011-11-23,187.89,194.6,188.99,193.06
2011-11-22,183.58,194.04,192.34,186.95
2011-11-21,185.05,193.36,189.25,193.29
2011-11-18,197.11,205.34,197.14,205.33
2011-11-17,202.1,212.9,204.52,212.51
2011-11-16,211.23,216.97,211.99,216.2701
2011-11-15,214.26,220.3275,217.83,218.0
2011-11-14,214.25,222.35,218.93,215.65
2011-11-11,210.31,217.88,217.39,212.52
2011-11-10,208.1,214.0592,210.79,213.5
2011-11-09,210.6,215.7,211.22,214.95
2011-11-08,215.21,219.35,217.99,219.2
2011-11-07,214.0,220.2,217.0,216.84
2011-11-04,214.3308,218.23,216.48,217.65
2011-11-03,213.02,218.5,218.29,216.305
2011-11-02,212.72,216.79,215.62,215.55
2011-11-01,207.43,216.21,212.105,208.11
2011-10-31,213.04,218.89,213.51,215.79
2011-10-28,205.75,218.4,217.32,206.53
2011-10-27,201.1,208.6,206.78,204.26
2011-10-26,196.51,207.58,198.4,203.69
2011-10-25,225.89,239.01,227.15,238.59
2011-10-24,234.0,240.47,237.61,236.02
2011-10-21,230.6,236.9999,234.78,236.91
2011-10-20,229.8,234.739,233.61,232.13
2011-10-19,229.25,243.33,231.53,240.67
2011-10-18,236.624,244.61,243.88,242.31
2011-10-17,240.67,246.71,242.33,244.2901
2011-10-14,240.18,246.71,246.71,240.87
2011-10-13,235.23,239.68,236.15,237.0
2011-10-12,234.33,241.84,236.81,236.64
2011-10-11,229.0,236.75,235.48,230.6
2011-10-10,224.1,232.8,231.32,226.23
2011-10-07,218.41,227.9,224.74,222.48
2011-10-06,217.55,223.62,221.51,220.28
2011-10-05,208.481,220.17,219.498,212.53
2011-10-04,200.43,215.0,212.5,209.62
2011-10-03,211.39,221.6,211.98,217.01
2011-09-30,215.21,223.0,216.23,218.19
2011-09-29,216.29,234.3,222.44,234.17
2011-09-28,225.6,235.81,229.71,226.35
2011-09-27,222.4,234.75,224.21,234.22
2011-09-26,221.4,230.24,229.85,227.48
2011-09-23,219.061,224.49,223.61,220.51
2011-09-22,219.0,228.79,223.23,224.72
2011-09-21,231.81,240.52,231.87,234.51
2011-09-20,231.03,241.05,233.25,240.8
2011-09-19,232.8801,244.0,241.69,237.11
2011-09-16,226.74,240.44,239.3,227.57
2011-09-15,221.25,227.2,226.78,223.99
2011-09-14,216.724,224.99,222.57,220.22
2011-09-13,215.01,219.95,219.53,217.79
2011-09-12,208.65,216.66,216.56,212.66
2011-09-09,209.75,216.96,211.39,215.05
2011-09-08,216.34,220.64,217.26,218.3
2011-09-07,214.22,220.19,219.9,218.8
2011-09-06,204.47,216.6,216.18,204.77
2011-09-02,207.0,210.69,210.0,208.94
2011-09-01,211.62,217.64,212.54,215.28
2011-08-31,211.35,216.17,215.23,212.27
2011-08-30,204.3214,212.49,210.92,205.78
2011-08-29,202.55,206.67,206.53,202.82
2011-08-26,189.6,199.72,199.27,191.24
2011-08-25,191.07,196.99,192.03,194.41
2011-08-24,190.17,196.31,193.73,193.89
2011-08-23,178.52,194.84,193.55,178.92
2011-08-22,177.1,184.2,177.54,182.83
2011-08-19,177.55,190.0,178.93,180.29
2011-08-18,179.72,191.34,182.52,191.21
2011-08-17,193.74,199.6,195.93,198.53
2011-08-16,194.75,201.39,197.68,201.14
2011-08-15,198.32,205.28,202.95,202.06
2011-08-12,197.21,204.56,202.3,200.28
2011-08-11,191.36,200.85,198.36,197.0088
2011-08-10,193.6,202.4,194.13,200.76
2011-08-09,190.46,205.09,205.09,196.7
2011-08-08,190.05,200.39,193.7,196.4
2011-08-05,194.84,207.32,202.7,204.67
2011-08-04,201.45,208.0,201.48,206.73
2011-08-03,205.54,214.83,209.96,212.97
2011-08-02,211.3,222.43,211.7,220.32
2011-08-01,217.66,227.45,221.32,225.0
2011-07-29,219.51,225.75,222.52,221.29
2011-07-28,220.23,225.95,223.9,223.27
2011-07-27,219.62,227.2,222.518,224.39
2011-07-26,210.35,215.6,214.18,214.99
2011-07-25,213.0,216.08,213.49,215.49
2011-07-22,211.11,217.949,216.52,213.86
2011-07-21,211.07,217.09,213.21,216.74
2011-07-20,214.41,220.2,215.55,220.05
2011-07-19,213.77,218.4,218.06,213.77
2011-07-18,208.29,213.39,211.53,212.53
2011-07-15,209.29,214.53,212.87,213.08
2011-07-14,209.38,215.91,210.38,213.58
2011-07-13,212.14,216.83,213.5,214.7
2011-07-12,211.12,215.65,211.23,214.64
2011-07-11,211.0,217.5,212.55,216.74
2011-07-08,213.25,218.32,218.28,214.3
2011-07-07,215.09,217.8,216.74,215.09
2011-07-06,211.0101,214.4,214.19,212.12
2011-07-05,208.73,214.45,213.19,208.76
2011-07-01,203.61,210.27,209.49,205.55
2011-06-30,200.5,205.2,204.49,200.78
2011-06-29,201.03,206.25,204.18,202.67
2011-06-28,200.6,202.88,202.35,201.92
2011-06-27,194.03,202.58,201.25,194.5
2011-06-24,191.35,194.92,192.55,193.88
2011-06-23,188.3,194.46,194.16,189.5
2011-06-22,191.32,195.2,191.63,193.96
2011-06-21,187.12,195.0,194.23,188.3
2011-06-20,185.57,188.852,187.72,185.96
2011-06-17,184.64,187.39,186.37,186.51
2011-06-16,181.59,187.0,183.65,185.74
2011-06-15,185.3,192.45,185.98,188.04
2011-06-14,187.07,190.72,189.96,188.99
2011-06-13,184.86,189.31,186.29,186.81
2011-06-10,186.28,190.77,186.53,189.25
2011-06-09,185.71,191.76,189.68,189.74
2011-06-08,186.32,189.81,188.05,187.4499
2011-06-07,185.52,190.63,187.55,185.72
2011-06-06,185.18,189.85,185.69,187.22
2011-06-03,187.62,193.21,188.32,191.23
2011-06-02,190.56,194.44,193.65,192.28
2011-06-01,192.05,197.26,192.395,196.06
2011-05-31,195.03,198.44,196.69,195.94
2011-05-27,193.5,196.12,194.13,194.76
2011-05-26,190.88,196.45,195.0,191.24
2011-05-25,191.14,194.35,192.26,193.57
2011-05-24,193.0,197.0,193.27,197.0
2011-05-23,192.02,197.29,196.22,195.56
2011-05-20,197.24,199.8,198.65,197.95
2011-05-19,197.55,199.95,198.805,198.33
2011-05-18,193.25,198.283,197.09,194.13
2011-05-17,191.76,195.98,194.81,191.8166
2011-05-16,191.37,200.9,192.51,200.54
2011-05-13,202.36,206.39,202.56,205.7
2011-05-12,200.62,206.1852,206.07,204.22
2011-05-11,202.25,205.5,204.38,203.12
2011-05-10,201.56,205.29,203.94,201.94
2011-05-09,196.78,202.36,200.8,198.34
2011-05-06,196.56,199.56,197.6,199.1
2011-05-05,196.12,201.0,197.11,198.66
2011-05-04,195.37,201.86,199.97,198.25
2011-05-03,196.69,202.59,198.45,201.0
2011-05-02,196.18,203.42,201.19,196.57
2011-04-29,193.78,196.59,195.81,194.38
2011-04-28,192.27,196.79,195.07,195.96
2011-04-27,182.75,197.8,196.63,183.2
2011-04-26,180.738,186.42,182.3,186.27
2011-04-25,183.77,186.35,185.42,185.65
2011-04-21,183.046,185.97,185.89,184.56
2011-04-20,181.59,185.0,183.87,181.62
2011-04-19,176.6,179.47,178.82,178.35
2011-04-18,175.37,178.91,178.34,178.38
2011-04-15,179.0196,181.78,180.01,181.0
2011-04-14,179.36,182.08,181.82,181.39
2011-04-13,179.8,182.88,182.29,180.83
2011-04-12,179.42,184.59,180.48,183.06
2011-04-11,181.85,186.49,184.04,184.86
2011-04-08,182.78,186.22,184.71,185.26
2011-04-07,181.76,185.17,184.91,182.78
2011-04-06,181.12,188.27,182.76,186.15
2011-04-05,181.8,186.36,185.29,182.105
2011-04-04,180.69,183.61,182.94,180.89
2011-04-01,178.59,183.25,180.13,181.58
2011-03-31,178.5,181.57,180.13,179.31
2011-03-30,177.66,181.16,179.42,177.78
2011-03-29,170.07,174.84,174.62,170.73
2011-03-28,169.25,172.5,169.35,171.8
2011-03-25,170.3,173.49,170.98,171.64
2011-03-24,167.36,172.0,171.1,168.21
2011-03-23,160.82,166.26,165.32,162.3
2011-03-22,162.25,164.44,162.6,164.07
2011-03-21,161.72,165.79,164.525,163.37
2011-03-18,160.59,163.54,161.82,161.19
2011-03-17,160.78,166.3,160.97,165.91
2011-03-16,162.8701,168.14,164.7,164.7
2011-03-15,160.76,166.88,165.08,161.39
2011-03-14,164.57,168.08,166.73,166.6
2011-03-11,164.12,169.2,168.07,165.5
2011-03-10,164.82,168.47,166.14,167.07
2011-03-09,163.9,169.75,169.05,166.67
2011-03-08,166.72,169.71,166.89,169.39
2011-03-07,166.24,172.09,169.08,171.92
2011-03-04,169.51,172.75,171.67,172.62
2011-03-03,172.05,174.46,172.79,173.71
2011-03-02,168.35,173.3,172.02,169.09
2011-03-01,168.67,173.96,169.44,173.53
2011-02-28,172.15,175.89,173.29,173.91
2011-02-25,177.1,180.75,177.24,178.95
2011-02-24,174.56,179.75,177.75,176.86
2011-02-23,174.39,181.15,176.68,180.25
2011-02-22,179.32,184.72,180.42,183.68
2011-02-18,185.13,188.5,186.5,187.54
2011-02-17,185.31,189.09,187.76,185.77
2011-02-16,186.35,190.0,186.62,189.77
2011-02-15,188.25,190.49,189.03,188.73
2011-02-14,188.35,191.4,190.42,189.25
2011-02-11,185.37,189.5,189.25,185.5619
2011-02-10,183.6,187.24,186.21,184.39
2011-02-09,182.26,186.47,185.3,183.15
2011-02-08,176.59,183.11,183.06,176.66
2011-02-07,174.77,177.55,176.43,176.15
2011-02-04,173.75,177.19,175.93,174.0
2011-02-03,171.95,174.67,173.71,173.5
2011-02-02,170.87,175.2,173.53,171.42
2011-02-01,169.51,173.1,172.11,170.52
2011-01-31,167.41,171.44,169.64,170.16
2011-01-28,166.9,173.71,171.14,171.45
2011-01-27,177.31,185.0,184.45,177.48
2011-01-26,174.63,177.89,175.39,177.51
2011-01-25,174.28,176.75,176.7,175.5017
2011-01-24,174.1475,178.49,176.85,177.95
2011-01-21,176.84,183.25,177.42,183.0001
2011-01-20,181.0,186.85,181.96,185.29
2011-01-19,186.21,191.0,186.87,190.9
2011-01-18,188.25,191.6,191.25,188.66
2011-01-14,184.92,188.94,188.75,185.5
2011-01-13,183.51,186.45,185.53,183.6
2011-01-12,183.3,185.38,184.08,185.36
2011-01-11,183.21,186.0,184.34,185.42
2011-01-10,182.51,185.29,184.68,185.04
2011-01-07,183.74,188.45,185.49,187.88
2011-01-06,185.25,187.41,185.86,186.5
2011-01-05,184.07,187.45,187.42,184.1
2011-01-04,183.78,187.6995,185.01,186.15
2011-01-03,181.21,186.0,184.22,181.37
2010-12-31,179.51,182.3,180.0,181.96
2010-12-30,182.75,184.55,182.75,183.92
2010-12-29,180.41,184.35,183.37,181.8
2010-12-28,181.05,182.77,181.09,182.1
2010-12-27,180.45,183.14,182.14,181.9019
2010-12-23,181.8905,184.98,182.59,184.34
2010-12-22,184.11,185.45,184.76,185.0
2010-12-21,182.6001,185.65,184.75,183.88
2010-12-20,178.04,183.98,183.29,179.27
2010-12-17,177.02,178.75,177.58,178.41
2010-12-16,175.04,178.3,178.04,175.58
2010-12-15,173.5909,179.0,175.57,173.72
2010-12-14,173.09,175.76,173.94,174.28
2010-12-13,173.73,177.94,174.25,176.33
2010-12-10,173.36,175.95,175.62,174.88
2010-12-09,173.8,178.11,174.85,177.77
2010-12-08,175.2,178.16,176.29,177.49
2010-12-07,176.57,181.47,176.77,180.5
2010-12-06,174.6,178.43,178.05,175.52
2010-12-03,174.05,176.4,175.68,175.5
2010-12-02,173.92,177.45,176.53,176.86
2010-12-01,176.0,179.32,176.55,179.16
2010-11-30,174.9,177.7,175.4,176.95
2010-11-29,177.57,181.8425,179.49,179.99
2010-11-26,176.16,178.38,177.2,177.36
2010-11-24,171.53,177.89,177.25,171.53
2010-11-23,164.62,168.81,168.2,168.61
2010-11-22,165.0,170.6,170.39,165.1
